tweets,label
Extranormal el Maldición de el Conejitas Playboy vía ,1
Muevanse todo el Rebeldes del Rock wmv vía ,1
Rusia a Reino Unido Nunca mas tú atreva a insultar a Rusia vía ,1
gianni morandi DE RODILLAS ANTE TI español YOU TUBE vía ,1
acribillar a Dámaso López Rocha el Mini Lic en Durango según inform vía ,1
él tirar huevo Piedras A Nicolás Maduro vía ,1
Programacion Mental Para Ser Millonario como tener riqueza abundancia vía ,1
el 25 pelea más aparatosa del espectáculo vía ,1
Juan Gabriel el Noa Noa En Vivo Desde Bellas Artes México 2013 vía ,1
PIERO Llegando llegaste video official HD vía ,1
el Secretario De cualquiera Secretaria Hector Suarez TV vía ,1
Daniela Romo todo todo todo vía ,1
furgoneta volcado A 8 pk184 altura de Intervienen Bomberos Tŕafico Mantenimiento Mujer herido con pronóstico reservado 2 herido leve trasladado a ▶ ️ ,0
⚠ ️precaución ⚠ ️ por salida de vía 💥 🚐 en pk 202 + 900 sentido ,0
⚠ ️precaución ⚠ ️ por jabalí muerto en pk 261 sentido ,0
Aviso AMARILLO por ⛈ ️en LIÉBANA EN CURSO hasta el 22 00h del 03 07 2019 ,0
gracias a tú por tu palabra Feliz año ,0
⚠ ️precaución ⚠ ️ vehículo accidentado 💥 🚗 en pk 200 sentido ,0
mucho gracias compañero ,0
él haber aceptar de buen grado 😂 ,0
⚠ ️precaución ⚠ ️ por ciclista en pk 203 sentido ,0
Aviso AMARILLO por VIENTOS 💨 💨 en LIÉBANA LITORAL CANTABRO desde el 00 00 del 22 12 hasta 04 00 del 22 12 Viento de SUROESTE racha máxima 90 km ,0
⚠ ️precaución ⚠ ️ por vehículo averiado 🚗 🔧 en pk 157 sentido Situado en interior túnel de Islares ,0
⚠ ️precaución ⚠ ️ por perro suelto en pk 85 ,0
nuevo incidencia CA 685 Gibaja Marrón km 1 a 1 Corte calzado Causas varios más info ,0
Aviso AMARILLO por VIENTOS en CANTABRIA DEL EBRO de el 21 00h del 05 03 a el 00 00h del 05 03 Rachas max 80 km Viento ,0
en este momento haber 9 activo en 2 ninguno de él entraño riesgo En el último 24 hora él haber registrar 18 él mantener activado el en su nivel 1 ,0
RT Buenos día hoy estar en el Centro Cívico Leonardo Torres Quevedo de el Astillero de 10 00 a 14 00 de 17 00 a 2 ,0
RT SVA 🚑 061 Laredo Astillero SVB SUAP Santoña atender estabilizar trasladar tres víctima 🚹 38 🚹 21 en SVA a ,0
⚠ ️precaución ⚠ ️ por desprendimiento en pk 158 + 500 Corta uno carril ,0
el formación continuo teórico práctico proporcionar operatividad ante cualquiera emergencia Compañeros de en el parque de bombero de en el curso del CEARC Técnicas de intervención apoyo en incendio forestal realizar uno ejercicio controlado ,0
🔴 🎥 Bomberos de de tras buscar acceso quemar el nido de avispa asiático ,0
⚠ ️precaución ⚠ ️ por Obstáculo en 225 sentido ,0
⚠ ️precaución ⚠ ️ por Vehículo averiado en pk 144 sentido ,0
Aviso AMARILLO por viento en LIÉBANA cantabria DEL EBRO de el 12 00h hasta el 20 00 del 24 04 Rachas max 80 Km Vientos componente Sur ,0
⚠ ️precaución ⚠ ️ por defensa en calzada en pk 4 carril izdo sentido ,0
RT SVA 🚑 061 Laredo SVB 🚑 061 Santoña SUAP Gama valorar estabilizar a el herido él confirmar fallecimiento de conduct ,0
⚠ ️precaución ⚠ ️ por peatón en pk 12 sentido ,0
chaparrón intenso En carretera modera el velocidad aumentar el distancia de seguridad Con el primero lluvia el pavimento perder mucho adherencia máximo precaución ,0
RT 🔴 🌧 activo el ante el nivel de crecimiento histórico del río el previsión de fuerte lluvia ,0
⚠ ️precaución ⚠ ️ por INCENDIO DE VEHÍCULO 🚗 💥 🔥 en 230 túnel de Torrelavega sentido ,0
haber venir a visitar yo dos alumno del colegio Altamira de yo haber mandar este bonito recopilación de imagen pasar uno día estupendo con él gracias por venir por el vídeo de recuerdo ,0
en estado mucho grave uno hombre de 52 año al salir despedido del coche en el que viajar en el A8 dirección a el altura de ➡ ️ ,0
⚠ ️precaución ⚠ ️ por colisión múltiple 🚗 💥 🚙 💥 🚗 en pk 184 sentido ,0
⚠ ️precaución ⚠ ️ por plastico en el calzada en pk 197 sentido ,0
Cambio en inc CA 184 Potes Piedrasluengas km 20 a 25 5 Cadenas Nieve hielo más info ,0
Aviso AMARILLO por VIENTOS en LITORAL de el 19 00h hasta el 22 00h del 06 03 Viento NW Rachas max 100 Km ,0
⚠ ️precaución ⚠ ️ por colisión 🚗 💥 con animal en pk 59 a el altura de ,0
RT hoy no él haber registrar incendio forestal en donde permanecer activado el nivel 2 del operativo de ,0
⚠ ️precaución ⚠ ️ por colisión por alcance 🚗 💥 🚗 en 138 sentido Zona del límite Cantabria Vizcaya ,0
⚠ ️precaución ⚠ ️ por camión averiado 🚛 🛠 ️ en pk 197 sentido Restos de neumático en el calzada ,0
⚠ ️precaución ⚠ ️ por pieza de plástico en pk 199 sentigo ,0
en el zona de afectar a 2 vivienda al parque de Bomberos de el efectivo apoyar con labor de iluminación móvil a el técnico de el suministradora eléctrico De momento el tendido eléctrico estar caído estar sin luz ,0
él respliegar el helicóptero de de por el fuerte viento que azotar el área de intervención del él sumar a el trabajo aéreo el hidroavión de que estar intervenir en ,0
⚠ ️precaución ⚠ ️ por colisión 🚗 💥 🚗 en pk 187 sentido ,0
por el inundación de uno garaje comunitario en uno urbanización de el localidad de Intervienen el Bomberos de Valdáliga con uno bomba de achique ,0
añadir far de preemergencia del por nevada justo antes del Comienzo de año intenso Esperemos que el meteorología el corriente él poner de acuerdo finalmente no llegar el fuel ,0
⚠ ️precaución ⚠ ️ por salida de vía en pk 160 sentido ,0
Bomberos del parque de retirir uno quima de árbol partido con riesgo de caída en uno parque de Interviene también el Policía Local de ,0
⚠ ️precaución ⚠ ️ por salida de vía 💥 🚗 en pk 50 A el altura del mirador de ,0
⚠ ️precaución ⚠ ️ camión averiado en pk 178 sentido ,0
⚠ ️precaución ⚠ ️ por salida de vía en pk 147 sentido ,0
Aviso AMARILLO por COSTEROS en CANTABRIA desde el 15 00h a el 18 00h del 07 06 Viento del Fuerza 7 ,0
en casa adosado con obra en tejado Sin herido fuego originado por uno alargadera junto a el nevera Intervienen que extingar ventilan por prevención Afectados uno armario pequeño el regleta ,0
⚠ ️precaución ⚠ ️ por cincha de camión en pk 181 sentido ,0
⚠ ️precaución ⚠ ️ por camión averiado 🚛 en pk 203 sentido ,0
Fin de semana de disfraz 👨 ‍ 🎤 👩 ‍ 🚀 🧙 ‍ ♀ ️ 🧟 ‍ ♂ ️ 🧛 ‍ ♀  ️ amigo 👫 👬 👭 diversión 💃 🕺 no él estropees Si bebé 🍷 🍺 🍸 nada de coche 🚗 Regresa a casa en transporte público 🚕 🚌 👉 🏻 👩 ‍ ⚕ ️ 👨 ‍ 🚒 👮 ‍ ♂ ️ también estar presente en el fiesta pero no ir disfrazado mejor no compartir noche con él ,0
⚠ ️precaución ⚠ ️ por camión averiado 🚚 🛠 ️ en pk 177 sentido Transporta mercancía común ,0
⚠ ️precaución ⚠ ️ por colisión múltiple 3 vehículo 🚗 💥 🚗 💥 🚗 en pk 3 sentido Movilizados mantenimiento de carretera ,0
Aviso AMARILLO por TEMPERATURAS MÁXIMAS ☀ ️ 😎 ☀ ️en CANTABRIA DEL EBRO de el 13 00 hasta el 20 00 del 22 07 35ºc ,0
⚠ ️precaución ⚠ ️ por piedra en pk 171 ,0
salida de vía con vehículo volcado 2 herido leve en A 8 pk 184 a 400 de salida Intervienen SVA SVB Guardia Civil de Tráfico Parque de Bomberos de Mantenimiento Traslado SVB a ▶ ️ ,0
⚠ ️precaución ⚠ ️ caja en incorporación a pk 2 sentido ,0
⚠ ️precaución ⚠ ️ por trozo de bloque en pk 8 ,0
el helicóptero de rescata a dos senderista en el monte Buciero en ▶ ️ ,0
⚠ ️precaución ⚠ ️ por vehículo averiado 🚗 🔧 en pk 177 sentido ,0
viento Liébana Centro Valle de Villaverde 130 km Cantabria del Ebro litoral 100 km ➡ ️00 00 viernes Amarillo lluviir en Liébana Cantabria del Ebro 40 mm 12 hora 08 00 viernes Desde ayer 18 00 147 llamado 49 incidencia ▶ ️ ,0
⚠ ️precaución ⚠ ️ por vehículo 🚗 🛠 ️ averiado en 197 sentido ,0
⚠ ️precaución ⚠ ️ por vehículo 🚗 ⚠ ️averiado en pk 201 sentido ,0
RT Buenos día hoy estar en el Ayuntamiento de Santander de 10 00 a 14 00 en el Consultorio Médico de Arenas de Iguñ ,0
⚠ ️precaución ⚠ ️ por trailer averiado en pk 169 sentido ,0
Aviso AMARILLO por fenómeno adverso COSTEROS 🌊 🌊 🌊 en CANTABRIA desde el 04 00h hasta el 08 00 del día 20 10 Viento del o NW fuerza 7 ,0
extinción de incendio de campana tubo de extracción de humo de restaurante en Afectada también uno vigueta de madera Intervención largo con revisión minucioso para acabar con todo el punto caliente evitar que él reavivir el llama ,0
⚠ ️precaución ⚠ ️ por colisión por alcance 🚗 💥 🚗 de 3 vehículo en pk 151 sentido ,0
ampliación Aviso AMARILLO por VIENTOS 💨 💨 en CANTABRIA DEL EBRO desde el 22 00 del 21 12 hasta 04 00 del 22 12 Viento del suroeste 90 km ,0
⚠ ️precaución ⚠ ️ por salida de vía 💥 🚗 en 230 sentido Entrada a Túnel de ,0
ampliación Aviso AMARILLO por NEVADAS ❄ ️ 🌨 ️ ❄ ️ en CANTABRIA del EBRO desde el 09 00h del día 14 11 hasta el 00 00h del día 16 11 Acumulacion 10 cm 24 hora ,0
él reanudar el búsqueda del menor desaparecido en el acantilado de ➡ ️ ,0
nuevo incidencia CA 260 Liérganes San Roque De Ri km 13 8 a 13 8 Corte carril Causas varios más info ,0
RT INCENDIO 07 05h Incendio roto en fachado en Ciudad Jardín de Propietarios yo requerir por medio de ,0
Cambio en inc CA 184 Potes Piedrasluengas km 23 a 25 5 Cadenas Nieve hielo más info ,0
⚠ ️precaución ⚠ ️ por incendio vehículo 🚗 🔥 en pk 154 Sentido ,0
🔴 🎥 nuestro compañero del parque de retirar con el autoescala uno avispero en uno árbol a 20 metro de altura en el merendero de San Roque en ,0
⚠ ️precaución ⚠ ️ por salida de vía en pk 146 sentido ,0
RT el Consejo de Gobierno de Cantabria en función en su reunión de hoy guardar uno minuto de silencio en memoria de Rafael ,0
⁉️ todo el sed de el intervención de nuestro efectivo ser espacio cardioprotegido todo el instalación tener ya uno desfibrilador uno aparato para revertir atragantamiento que acompañar a el bombero en todo su salida ,0
Cambio en inc CA 264 Selaya San Roque De Rio Miera km 0 a 0 Abierto Sin incidencia más info ,0
este madrugada el bombero autonómico del parque de extinguir uno incendio de contenedor en ,0
⚠ ️precaución ⚠ ️ por salida de vía en pk 177 sentido ,0
RT el comunicación fluido cordial competente ayuda a valorar de forma integral situación de emergencia en el que part ,0
Cortocircuito de uno lavavajilla en uno vivienda en Sin herido A el llegada de el bombero autonómico del parque de el propietario haber apagar el fuego con uno extintor él revisar con cámara térmico extraer el lavavajilla ,0
estar en el base del cortafuego esperar a el participante en el ultramaratón de el ,0
al caer por uno acantilado uno 20 metro en frente al cementerio cuando correr tras uno gaviota Intervienen Bomberos de Policía Local de Rescatado en buena condición ,0
Aviso AMARILLO por TORMENTAS ⛈ ️ en LIEBANA CENTRO VILLAVERDE cantabria DEL EBRO desde el 14 00 hasta el 23 00 del 26 08 ,0
Cambio en inc CA 280 Valle De Cabuérniga Espinilla Sal km 0 a 0 Precaución Nieve hielo más info ,0
Aviso AMARILLO por COSTEROS 🌊 🌊 en CANTABRIA desde el 11 00 del día 13 11 hasta el 03 00 del día 14 11 Viento del Fuerza 7 8 ,0
salida de vía con uno vehículo volcado en el CA 142 pk 17 a el altura de el conductora único ocupante haber resultar ileso ,0
⚠ ️precaución ⚠ ️ por vehículo averiado 🚗 🔧 en pk 167 sentido ,0
Cambio en inc CA 270 el Soto Santibáñez km 9 a 9 Estrechamiento carril Obras más info ,0
⚠ ️precaución ⚠ ️ por camión averiado 🚚 🔧 en pk 225 sentido ,0
no ser uno respuesta tanto sencillo puesto que el mayoría de el efectivo desplegado estar en su turno de guardia por él que no suponer coste añadido haber que estimar si él ir a requerir refuerzo ese ir a depender de como transcurrar el jornada ,0
el helicóptero de apoya en el extinción del incendio forestal de monte alto en Castro Urdiales por el difícil acceso por medio terrestre en condición de seguridad él estar controlar el tormenta haber ser de gran ayuda Sin riesgo para persona ni edificación ,0
RT sólo ayer 18 barcaza a motor como este desembarcar 661 inmigrante en Lesbos Grecia procedente de Turquía el cu ,1
RT el otro día él blanquear en TV hoy salir decir este él haber sacar ya el carnet de el Montoro el vampiro comun ,1
RT A comunista confeso por no hablar de el estalinista del PCA con camiseta de Koba él gust ,1
RT uno escándalo más uno sindicato izquierdista de juez tomar partido de forma descarado por uno opción político a el ,1
RT Vosotros él que queréis ser que llorar verdad ,1
RT todo mi apoyo a el familia el chaval del caso condenado a 40 año por uno agresión sexual cuyo unicar ,1
RT EEUU uno grupo de joven tolerante respetuoso él explicar a otro joven que estar bien manifestar él a favor de ,1
RT 7 él que él País deber explicar ser cómo ser que prisar el propietaria de ese periódico tener entre su accionista a uno je ,1
el Estado el gran pagador el factura público ascender ya a 300 000 millón al año ,1
RT Nadie haber hacer a España tanto daño en tanto poco tiempo como Zapatero ahora parecer decidido a repetir este miserable ges ,1
RT En este mañana de miércoles querer acordarme del jurado popular de Rodrigo Lanza desear fervientemente que si necesitái ,1
RT Que no él tú olvide Delcy Rodriguez el Ministro Abalos en su reunión ilegal SECRETA no oficial EN BARAJAS MADRID ,1
RT el tasa de suicidio romper récord en aumentar el último tres año ubicar el cifra en 9 10 por cad ,1
RT Ojalá uno General del Ejército pedir a el poder del Estado alzar él contra Pedro Sánchez ,1
RT VOX querer hundir a podemo iniciar acción legal contra Pablo Iglesias su cúpula fundadoro por el financiación https ,1
RT el gran farsa que suponer el apocalipsis climático tal como evidenciar el predicción fallido form ,1
